0.05  0.00015490816326530613  -1.645242409253652e-05
0.06  0.00023274268470343376  -2.5093951869757123e-05
0.07  0.0003474270122659313  -3.7137468790162004e-05
0.08  0.00047497355945983095  -5.044435416024858e-05
0.09  0.0006242001583228362  -6.659926651350344e-05
0.1  0.0008185901895608404  -8.694932249276052e-05
0.13  0.00155005866748291  -0.00016553332950633516
0.16  0.0026307795382526033  -0.00027943126591847616
0.2  0.004590975028096818  -0.0005033198739973849
0.25  0.0078433220603538  -0.0009413913333080374
0.3  0.01274877937692218  -0.001825497121317588
0.4  0.027116583782112395  -0.005633663366683801
0.5  0.05240040452111842  -0.016134457574544982
0.6  0.09581994102079394  -0.04349288468987786
