0.05  -0.0001063925757607934  1.1419156092430631e-05
0.06  -0.00015887579768133787  1.7300988121445747e-05
0.07  -0.00023897663306028153  2.6027052867639367e-05
0.08  -0.00031840362948960316  3.435330738126021e-05
0.09  -0.0004118943157339429  4.4737488749813606e-05
0.1  -0.0005365001518144894  5.777889321789165e-05
0.13  -0.0010238088678959565  0.00011078261956641422
0.16  -0.001720864813412656  0.0001867416247907071
0.2  -0.0029623561257704043  0.0003251391510070202
0.25  -0.005362414098292376  0.0006383811215658501
0.3  -0.008516460905349797  0.001198363076645914
0.4  -0.017420936352456548  0.003543000140288675
0.5  -0.03236003245731934  0.009817189892967034
0.6  -0.06056432439514367  0.027429521879973422
