0.05  0.006620002974419986  -0.0009751199539436833
0.06  0.007769126984126984  -0.0011043098233933018
0.07  0.009321480778338598  -0.0012958201976301972
0.08  0.010315655327909025  -0.0014155558261143102
0.09  0.011381840286492884  -0.0015588258180143503
0.1  0.012897023077583  -0.0017712355263552492
0.13  0.016594027553139958  -0.002409379678248731
0.16  0.01905980042369786  -0.0030227930399870664
0.2  0.023436961923444494  -0.004368182781558633
0.25  0.028447088520733264  -0.006467884965681044
0.3  0.03277303122686841  -0.009125839111910235
0.4  0.03994209523809525  -0.015930341947153617
0.5  0.05130269618157845  -0.029437788035856286
0.6  0.07775295737229798  -0.0658629167147381
