0.05  4.177709285138405e-05  -4.471649478596141e-06
0.06  6.399748910391711e-05  -6.935532778452364e-06
0.07  9.237450073964497e-05  -1.0037324076735873e-05
0.08  0.0001245314650887574  -1.3353632313262216e-05
0.09  0.0001781744212962962  -1.9396766655395003e-05
0.1  0.00021950672323449436  -2.3742691397177602e-05
0.13  0.0004296690228829291  -4.6729019654844646e-05
0.16  0.0007151802642918698  -7.637014638559619e-05
0.2  0.0013272394061095184  -0.00014648567295417995
0.25  0.0022463809585048008  -0.00026988916391774146
0.3  0.003562188189721184  -0.0005039668018280257
0.4  0.008060613229144408  -0.0016472076373640308
0.5  0.015153025201510047  -0.0046119214468989264
0.6  0.027090546224732472  -0.012236156087610705
