0.05  -5.145978180473376e-05  5.4479285935093055e-06
0.06  -7.880209327162695e-05  8.482586720739954e-06
0.07  -0.00011212368461538468  1.2220366523218827e-05
0.08  -0.00015008849108367624  1.603719515158965e-05
0.09  -0.0001961982487352577  2.0998931482446177e-05
0.1  -0.00025757958247698605  2.7857978483143215e-05
0.13  -0.0004821724695530564  5.1379751906567286e-05
0.16  -0.0007855923324099723  8.351063916640641e-05
0.2  -0.0013948261963161433  0.00015345250859695578
0.25  -0.0024468589333433697  0.0002963912514676368
0.3  -0.003926118003535055  0.0005628897930235112
0.4  -0.007703829903978051  0.001591696790261122
0.5  -0.014686720398556606  0.004439352042536162
0.6  -0.027709002393606234  0.012455950389820584
