0.025  0.0897695519419986  0.07114104304625947  0.11336928821458016
0.075  1.0152508850583175  0.8730946192040934  1.1757789288147873
0.125  1.4747854961899771  1.32042087472224  1.670289977175369
0.175  1.7775796198038611  1.595283995582788  2.0253909959449357
0.225  1.9058218368638593  1.7407997654501368  2.093780821782037
0.275  1.9129464044783038  1.730020819534037  2.0385428855289938
0.325  1.7668927683821947  1.6491787251632877  1.8570468092689927
0.375  1.535344320912754  1.4928840093798388  1.5782267500869627
0.425  1.3144827248649793  1.30964192880614  1.2862548013208746
0.475  1.0722474259738723  1.1048419564002416  1.0100651200556563
0.525  0.8691972489622087  0.9269893487845929  0.7891133750434813
0.575  0.7017699100227668  0.7653051600430942  0.6155084325339154
0.625  0.5414671386977693  0.6197893901757453  0.45505537960840764
0.675  0.4239117730594379  0.5055325634650862  0.33668837335188545
0.725  0.3437603873969391  0.4144504704740419  0.2630377916811605
0.775  0.2653901436380514  0.33360837610329247  0.19464796584405875
0.825  0.21053097300683005  0.2721683843815229  0.14624901217472522
0.875  0.17526436331533063  0.23120838990034326  0.11915611963156571
0.925  0.14177889552744222  0.19186523730657856  0.09285234046344963
0.975  0.10971834126244273  0.15467787389603382  0.06838982583710172
1.02  0.08834463841910974  0.12880840369739405  0.05181844496118861
1.07  0.07658910185527658  0.11263998482324414  0.04419034900243496
1.12  0.06518979367216565  0.09808840783650927  0.036562253043681305
1.18  0.05414671386977693  0.08353683084977437  0.02972327045997113
1.23  0.04417231920955487  0.06952420115884447  0.02209517450121748
1.27  0.03384169616861058  0.05658946605952457  0.01596639395504644
1.32  0.027821436534405122  0.047912414597064135  0.011705181729811642
1.38  0.024651003945977395  0.042900204746077676  0.010232170096397143
1.43  0.0221930281189941  0.038965889486701204  0.008680247125478296
1.48  0.019093841206710815  0.03406146909487574  0.007023109037886985
1.52  0.01603027713249975  0.029588206539694278  0.005550097404472486
1.57  0.01346543279129979  0.025815575469059306  0.0042612122252348
1.62  0.010971834126244273  0.021881260209682837  0.002893415708492765
1.68  0.008406989785044313  0.018000839679886867  0.00155718372675247
1.73  0.00683958490986656  0.015413892660022882  0.0007707007296258002
1.77  0.006020259634205462  0.014012629690929895  0.00045242500169159603
1.82  0.005200934358544363  0.012395787803514906  0.00015729659942533396
1.88  0.004381609082883265  0.010886735375260918  -0.00013730572725756575
1.93  0.003669152321438832  0.009593261865328927  -0.00042612122252347996
1.98  0.00287832531623551  0.008299788355396936  -0.0007023109037886984
