0.0 0.0
0.0 1.641474205905032
0.016 1.641474205905032
0.016 4.5241104519563216
0.032 4.5241104519563216
0.032 6.52916915404323
0.048 6.52916915404323
0.048 7.384204847896923
0.064 7.384204847896923
0.064 7.211837425067781
0.08 7.211837425067781
0.08 6.403051389199811
0.096 6.403051389199811
0.096 5.369624157401189
0.112 5.369624157401189
0.112 4.264296196801234
0.128 4.264296196801234
0.128 3.3185101236226124
0.14400000000000002 3.3185101236226124
0.14400000000000002 2.6202957490734544
0.16 2.6202957490734544
0.16 2.0254629629629646
0.176 2.0254629629629646
0.176 1.650801868019798
0.192 1.650801868019798
0.192 1.3764131408103861
0.20800000000000002 1.3764131408103861
0.20800000000000002 1.1945237295724211
0.224 1.1945237295724211
0.224 0.9951449518692644
0.24 0.9951449518692644
0.24 0.870776123672362
0.256 0.870776123672362
0.256 0.7730299977613604
0.272 0.7730299977613604
0.272 0.6982143745491624
0.28800000000000003 0.6982143745491624
0.28800000000000003 0.6461349277417124
0.304 0.6461349277417124
0.304 0.575983135586896
0.32 0.575983135586896
0.32 0.5445022759495556
0.336 0.5445022759495556
0.336 0.5268185831903105
0.352 0.5268185831903105
0.352 0.49339446061239167
0.368 0.49339446061239167
0.368 0.4450072133920351
0.384 0.4450072133920351
0.384 0.41721855334179003
0.4 0.41721855334179003
