
# Curve 0 of 1, 100 points
# Curve title: "'../fig3_pip_e-_p1.dat' using 1:($2-$3)"
# x y type
 0.05  4.62487e-05  i
 0.0513131  4.95435e-05  i
 0.0526263  5.29436e-05  i
 0.0539394  5.64489e-05  i
 0.0552526  6.00616e-05  i
 0.0565661  6.37861e-05  i
 0.05788  6.76283e-05  i
 0.0591949  7.15962e-05  i
 0.0605114  7.56994e-05  i
 0.0618304  7.995e-05  i
 0.0631531  8.43623e-05  i
 0.0644811  8.89533e-05  i
 0.0658163  9.3743e-05  i
 0.0671608  9.87548e-05  i
 0.0685171  0.000104015  i
 0.0698883  0.000109555  i
 0.0712774  0.000115409  i
 0.0726881  0.000121615  i
 0.074124  0.000128217  i
 0.0755893  0.000135262  i
 0.0770882  0.000142801  i
 0.078625  0.000150892  i
 0.0802044  0.000159596  i
 0.081831  0.000168977  i
 0.0835095  0.000179108  i
 0.0852445  0.000190064  i
 0.0870409  0.000201925  i
 0.0889033  0.000214777  i
 0.0908361  0.000228711  i
 0.092844  0.000243824  i
 0.0949312  0.000260218  i
 0.0971019  0.000278  i
 0.09936  0.000297285  i
 0.101709  0.000318194  i
 0.104154  0.000340856  i
 0.106697  0.000365407  i
 0.109341  0.000391991  i
 0.112089  0.000420763  i
 0.114946  0.000451886  i
 0.117912  0.000485537  i
 0.120991  0.000521904  i
 0.124184  0.000561188  i
 0.127495  0.000603606  i
 0.130925  0.000649393  i
 0.134477  0.0006988  i
 0.138151  0.0007521  i
 0.141951  0.00080959  i
 0.145877  0.000871589  i
 0.149933  0.000938446  i
 0.15412  0.00101054  i
 0.15844  0.00108828  i
 0.162896  0.0011721  i
 0.167489  0.00126251  i
 0.172222  0.00136002  i
 0.177098  0.00146521  i
 0.18212  0.0015787  i
 0.18729  0.00170117  i
 0.192613  0.00183334  i
 0.198092  0.00197601  i
 0.20373  0.00213005  i
 0.209533  0.00229637  i
 0.215504  0.00247597  i
 0.221648  0.00266994  i
 0.22797  0.00287943  i
 0.234475  0.00310568  i
 0.24117  0.00335003  i
 0.248059  0.0036139  i
 0.255148  0.00389881  i
 0.262444  0.0042064  i
 0.269953  0.00453837  i
 0.277681  0.00489656  i
 0.285633  0.00528293  i
 0.293816  0.0056995  i
 0.302235  0.00614847  i
 0.310896  0.0066321  i
 0.319803  0.00715279  i
 0.328961  0.00771308  i
 0.338373  0.0083156  i
 0.348042  0.0089631  i
 0.35797  0.00965849  i
 0.368157  0.0104048  i
 0.378602  0.0112051  i
 0.389304  0.0120627  i
 0.400259  0.0129809  i
 0.411461  0.0139634  i
 0.422903  0.0150138  i
 0.434575  0.0161358  i
 0.446467  0.0173335  i
 0.458565  0.018611  i
 0.470855  0.0199725  i
 0.483319  0.0214226  i
 0.495938  0.0229659  i
 0.508692  0.0246073  i
 0.52156  0.0263521  i
 0.534521  0.0282058  i
 0.547551  0.0301742  i
 0.560632  0.0322635  i
 0.573743  0.0344804  i
 0.586869  0.0368322  i
 0.6  0.0393267  o

