
# Curve 0 of 1, 100 points
# Curve title: "'../fig3_pip_e-_p2.dat' using 1:($2+$3)"
# x y type
 0.05  7.10811e-05  i
 0.0513131  7.58379e-05  i
 0.0526263  8.08533e-05  i
 0.0539394  8.61047e-05  i
 0.0552526  9.15767e-05  i
 0.0565661  9.726e-05  i
 0.05788  0.000103151  i
 0.0591949  0.00010925  i
 0.0605114  0.000115565  i
 0.0618304  0.000122107  i
 0.0631531  0.000128893  i
 0.0644811  0.000135945  i
 0.0658163  0.000143292  i
 0.0671608  0.000150967  i
 0.0685171  0.000159011  i
 0.0698883  0.00016747  i
 0.0712774  0.000176396  i
 0.0726881  0.000185848  i
 0.074124  0.000195893  i
 0.0755893  0.000206603  i
 0.0770882  0.000218056  i
 0.078625  0.000230337  i
 0.0802044  0.000243539  i
 0.081831  0.000257759  i
 0.0835095  0.000273101  i
 0.0852445  0.000289677  i
 0.0870409  0.000307603  i
 0.0889033  0.000327001  i
 0.0908361  0.000348001  i
 0.092844  0.000370736  i
 0.0949312  0.000395349  i
 0.0971019  0.000421986  i
 0.09936  0.000450801  i
 0.101709  0.000481953  i
 0.104154  0.00051561  i
 0.106697  0.000551946  i
 0.109341  0.000591143  i
 0.112089  0.000633391  i
 0.114946  0.000678889  i
 0.117912  0.000727846  i
 0.120991  0.00078048  i
 0.124184  0.000837021  i
 0.127495  0.000897713  i
 0.130925  0.000962811  i
 0.134477  0.00103258  i
 0.138151  0.00110732  i
 0.141951  0.00118732  i
 0.145877  0.00127291  i
 0.149933  0.00136443  i
 0.15412  0.00146225  i
 0.15844  0.00156674  i
 0.162896  0.00167832  i
 0.167489  0.00179743  i
 0.172222  0.00192454  i
 0.177098  0.00206013  i
 0.18212  0.00220474  i
 0.18729  0.00235891  i
 0.192613  0.00252324  i
 0.198092  0.00269834  i
 0.20373  0.00288488  i
 0.209533  0.00308354  i
 0.215504  0.00329505  i
 0.221648  0.00352016  i
 0.22797  0.00375966  i
 0.234475  0.00401437  i
 0.24117  0.00428514  i
 0.248059  0.00457284  i
 0.255148  0.00487836  i
 0.262444  0.00520262  i
 0.269953  0.00554654  i
 0.277681  0.00591105  i
 0.285633  0.00629709  i
 0.293816  0.00670557  i
 0.302235  0.00713739  i
 0.310896  0.00759345  i
 0.319803  0.00807458  i
 0.328961  0.00858157  i
 0.338373  0.00911516  i
 0.348042  0.00967601  i
 0.35797  0.0102647  i
 0.368157  0.0108817  i
 0.378602  0.0115273  i
 0.389304  0.0122018  i
 0.400259  0.0129053  i
 0.411461  0.0136377  i
 0.422903  0.0143988  i
 0.434575  0.0151881  i
 0.446467  0.016005  i
 0.458565  0.0168488  i
 0.470855  0.0177184  i
 0.483319  0.0186127  i
 0.495938  0.0195303  i
 0.508692  0.0204697  i
 0.52156  0.0214291  i
 0.534521  0.0224068  i
 0.547551  0.023401  i
 0.560632  0.0244096  i
 0.573743  0.025431  i
 0.586869  0.0264633  i
 0.6  0.0275052  o

