
# Curve 0 of 1, 100 points
# Curve title: "'../fig3_pip_e-_p3.dat' using 1:($2+$3)"
# x y type
 0.05  0.000138456  i
 0.0513131  0.000147802  i
 0.0526263  0.000157644  i
 0.0539394  0.000167953  i
 0.0552526  0.000178702  i
 0.0565661  0.000189874  i
 0.05788  0.000201456  i
 0.0591949  0.000213444  i
 0.0605114  0.000225845  i
 0.0618304  0.000238672  i
 0.0631531  0.000251953  i
 0.0644811  0.000265722  i
 0.0658163  0.000280031  i
 0.0671608  0.000294938  i
 0.0685171  0.000310519  i
 0.0698883  0.000326859  i
 0.0712774  0.000344059  i
 0.0726881  0.000362231  i
 0.074124  0.0003815  i
 0.0755893  0.000402005  i
 0.0770882  0.000423896  i
 0.078625  0.000447335  i
 0.0802044  0.000472498  i
 0.081831  0.000499571  i
 0.0835095  0.000528752  i
 0.0852445  0.00056025  i
 0.0870409  0.000594284  i
 0.0889033  0.000631086  i
 0.0908361  0.000670897  i
 0.092844  0.000713968  i
 0.0949312  0.000760563  i
 0.0971019  0.000810955  i
 0.09936  0.00086543  i
 0.101709  0.000924283  i
 0.104154  0.000987825  i
 0.106697  0.00105638  i
 0.109341  0.00113027  i
 0.112089  0.00120986  i
 0.114946  0.00129552  i
 0.117912  0.00138762  i
 0.120991  0.00148656  i
 0.124184  0.00159277  i
 0.127495  0.0017067  i
 0.130925  0.0018288  i
 0.134477  0.00195958  i
 0.138151  0.00209955  i
 0.141951  0.00224926  i
 0.145877  0.0024093  i
 0.149933  0.00258028  i
 0.15412  0.00276287  i
 0.15844  0.00295776  i
 0.162896  0.00316568  i
 0.167489  0.00338742  i
 0.172222  0.00362382  i
 0.177098  0.00387576  i
 0.18212  0.00414418  i
 0.18729  0.00443006  i
 0.192613  0.00473447  i
 0.198092  0.00505851  i
 0.20373  0.00540336  i
 0.209533  0.00577024  i
 0.215504  0.00616046  i
 0.221648  0.00657539  i
 0.22797  0.00701644  i
 0.234475  0.0074851  i
 0.24117  0.00798292  i
 0.248059  0.00851151  i
 0.255148  0.00907252  i
 0.262444  0.00966766  i
 0.269953  0.0102987  i
 0.277681  0.0109674  i
 0.285633  0.0116755  i
 0.293816  0.012425  i
 0.302235  0.0132176  i
 0.310896  0.0140551  i
 0.319803  0.0149394  i
 0.328961  0.0158723  i
 0.338373  0.0168553  i
 0.348042  0.0178902  i
 0.35797  0.0189785  i
 0.368157  0.0201215  i
 0.378602  0.0213206  i
 0.389304  0.0225768  i
 0.400259  0.0238909  i
 0.411461  0.0252637  i
 0.422903  0.0266955  i
 0.434575  0.0281864  i
 0.446467  0.0297363  i
 0.458565  0.0313445  i
 0.470855  0.0330101  i
 0.483319  0.0347319  i
 0.495938  0.0365081  i
 0.508692  0.0383365  i
 0.52156  0.0402146  i
 0.534521  0.0421393  i
 0.547551  0.0441072  i
 0.560632  0.0461143  i
 0.573743  0.0481565  i
 0.586869  0.0502291  i
 0.6  0.0523271  o

