
# Curve 0 of 1, 100 points
# Curve title: "'../fig3_pip_e-_p3.dat' using 1:($2-$3)"
# x y type
 0.05  0.000171361  i
 0.0513131  0.000183029  i
 0.0526263  0.000195296  i
 0.0539394  0.000208124  i
 0.0552526  0.000221485  i
 0.0565661  0.000235356  i
 0.05788  0.000249726  i
 0.0591949  0.00026459  i
 0.0605114  0.000279957  i
 0.0618304  0.000295846  i
 0.0631531  0.000312291  i
 0.0644811  0.000329338  i
 0.0658163  0.000347048  i
 0.0671608  0.000365499  i
 0.0685171  0.000384784  i
 0.0698883  0.000405009  i
 0.0712774  0.0004263  i
 0.0726881  0.000448798  i
 0.074124  0.00047266  i
 0.0755893  0.00049806  i
 0.0770882  0.000525187  i
 0.078625  0.000554247  i
 0.0802044  0.00058546  i
 0.081831  0.000619065  i
 0.0835095  0.000655314  i
 0.0852445  0.000694475  i
 0.0870409  0.000736832  i
 0.0889033  0.000782687  i
 0.0908361  0.000832356  i
 0.092844  0.000886174  i
 0.0949312  0.000944493  i
 0.0971019  0.00100768  i
 0.09936  0.00107614  i
 0.101709  0.00115027  i
 0.104154  0.00123052  i
 0.106697  0.00131734  i
 0.109341  0.00141124  i
 0.112089  0.00151273  i
 0.114946  0.00162237  i
 0.117912  0.00174077  i
 0.120991  0.00186855  i
 0.124184  0.00200642  i
 0.127495  0.0021551  i
 0.130925  0.0023154  i
 0.134477  0.00248817  i
 0.138151  0.00267436  i
 0.141951  0.00287497  i
 0.145877  0.00309111  i
 0.149933  0.00332396  i
 0.15412  0.00357483  i
 0.15844  0.00384512  i
 0.162896  0.00413637  i
 0.167489  0.00445024  i
 0.172222  0.00478854  i
 0.177098  0.00515326  i
 0.18212  0.00554653  i
 0.18729  0.00597067  i
 0.192613  0.00642821  i
 0.198092  0.00692188  i
 0.20373  0.00745464  i
 0.209533  0.00802969  i
 0.215504  0.00865049  i
 0.221648  0.00932076  i
 0.22797  0.0100445  i
 0.234475  0.0108261  i
 0.24117  0.0116701  i
 0.248059  0.0125815  i
 0.255148  0.0135657  i
 0.262444  0.0146283  i
 0.269953  0.0157754  i
 0.277681  0.0170135  i
 0.285633  0.0183495  i
 0.293816  0.0197907  i
 0.302235  0.0213448  i
 0.310896  0.0230201  i
 0.319803  0.0248252  i
 0.328961  0.0267694  i
 0.338373  0.0288622  i
 0.348042  0.0311138  i
 0.35797  0.033535  i
 0.368157  0.0361369  i
 0.378602  0.0389314  i
 0.389304  0.0419306  i
 0.400259  0.0451475  i
 0.411461  0.0485956  i
 0.422903  0.052289  i
 0.434575  0.0562422  i
 0.446467  0.0604707  i
 0.458565  0.0649904  i
 0.470855  0.0698181  i
 0.483319  0.0749711  i
 0.495938  0.0804677  i
 0.508692  0.0863269  i
 0.52156  0.0925688  i
 0.534521  0.0992143  i
 0.547551  0.106285  i
 0.560632  0.113805  i
 0.573743  0.121799  i
 0.586869  0.130292  o
 0.6  0.139313  o

