0.049999999999999996 0.00079 0.006494597920210253
0.15 0.0209 0.009834569163850771
0.25 0.0339 0.015692974817506686
0.35 0.0455 0.022593440136496352
0.44999999999999996 0.0614 0.03149170178399237
0.5499999999999999 0.0816 0.042515883311871526
