0.049999999999999996 -0.0094 0.0030483801391194025
0.15 -0.0297 0.00573279882255427
0.25 -0.0469 0.009265002209545528
0.35 -0.0643 0.01335051013446197
0.44999999999999996 -0.0888 0.018583224318947596
0.5499999999999999 -0.1191 0.02468612622781693
